Edge ID,Capacity (vehicles/hour)
:10130114599_c0,2
:10130114599_w0,2
:10130114599_w1,2
:10130114611_w0,2
:10130114612_w0,2
:10130114614_w0,2
:10130121819_w0,2
:10130121820_w0,2
:10130121822_w0,2
:10130121829_w0,2
:10131088865_w0,2
:10131884669_w0,2
:10131884670_w0,2
:10131884671_w0,2
:10131884674_w0,2
:10131884675_w0,2
:10131884678_w0,2
:10131884681_w0,2
:10131884684_w0,2
:10131884685_w0,2
:10131884686_w0,2
:10131884687_w0,2
:10131884688_w0,2
:10131884689_w0,2
:10131884690_w0,2
:10131884696_w0,2
:10131884701_w0,2
:10131901609_w0,2
:10131901611_w0,2
:10131901612_w0,2
:10131901615_w0,2
:10131901616_w0,2
:10131912017_w0,2
:10131912021_w0,2
:10131912023_w0,2
:10131912025_w0,2
:10131919178_c0,2
:10131919178_w0,2
:10131919178_w1,2
:10131919179_w0,2
:10131948750_w0,2
:10131948751_w0,2
:10131948754_w0,2
:10131948757_w0,2
:10131964784_w0,2
:10131964786_w0,2
:10131964788_w0,2
:10132004986_c0,2
:10132004986_w0,2
:10132004986_w1,2
:10132004988_w0,2
:10132004991_w0,2
:10132004994_w0,2
:10132004995_w0,2
:10132005000_c0,2
:10132005000_w0,2
:10132005000_w1,2
:10132005006_w0,2
:10132005009_w0,2
:10132005010_w0,2
:10132034224_w0,2
:10132034228_w0,2
:10132034230_w0,2
:10132042787_w0,2
:10132042791_w0,2
:10132042792_w0,2
:10132055909_w0,2
:10132075326_w0,2
:10132075328_w0,2
:10132075341_w0,2
:10132092714_w0,2
:10132108493_w0,2
:10132108501_w0,2
:10132108878_w0,2
:10132108880_w0,2
:10132108881_w0,2
:10132108884_w0,2
:10132111983_w0,2
:10132111986_w0,2
:10132111990_w0,2
:10132111991_w0,2
:10132112006_w0,2
:10132112014_w0,2
:10132138886_w0,2
:10132138887_w0,2
:10132138888_w0,2
:10132138890_w0,2
:10132138891_w0,2
:10132138892_w0,2
:10132138893_w0,2
:10132142778_w0,2
:10132142780_w0,2
:10132142782_w0,2
:10132146849_w0,2
:10133656099_c0,2
:10133656099_w0,2
:10133656099_w1,2
:10133702618_c0,2
:10133702618_w0,2
:10133702618_w1,2
:10133725740_w0,2
:10133725746_w0,2
:10133726861_w0,2
:10133767669_w0,2
:10133767672_w0,2
:10133767673_w0,2
:10133767680_w0,2
:10134975923_w0,2
:10134989689_w0,2
:10134989694_w0,2
:10134990795_w0,2
:10135000088_w0,2
:10135000104_w0,2
:10135000105_w0,2
:10135210661_w0,2
:10135210665_w0,2
:10135210667_w0,2
:10135210675_w0,2
:10135220131_w0,2
:10135220134_w0,2
:10135220135_w0,2
:10135220137_w0,2
:10135220139_w0,2
:10135246348_w0,2
:10135285358_w0,2
:10135285359_w0,2
:10135285367_w0,2
:10135285368_w0,2
:10135285370_w0,2
:10135285374_w0,2
:10135285375_w0,2
:10135285376_w0,2
:10135285377_w0,2
:10135285378_w0,2
:10135285379_w0,2
:101383512_c0,2
:101383512_w0,2
:101383512_w1,2
:101383588_c0,2
:101383588_c1,2
:101383588_c2,2
:101383588_c3,2
:101383588_w0,2
:101383588_w1,2
:101383588_w2,2
:101383588_w3,2
:101389238_w0,2
:10142147708_w0,2
:10142147712_w0,2
:10142181720_w0,2
:10142181726_w0,2
:10142696474_w0,2
:101458423_w0,2
:101458501_w0,2
:10151513491_w0,2
:10151740654_w0,2
:10151740655_w0,2
:101529605_w0,2
:10154515542_w0,2
:10154515546_c0,2
:10154515546_w0,2
:10154515546_w1,2
:10154515547_w0,2
:10154515548_w0,2
:10154515655_w0,2
:10154515656_w0,2
:10154515658_w0,2
:10154515660_w0,2
:10154591571_w0,2
:10154591573_w0,2
:10154638710_w0,2
:10154638713_w0,2
:101551637_w0,2
:101551641_w0,2
:101551651_w0,2
:101551653_w0,2
:101554314_w0,2
:10156760904_w0,2
:10156760905_w0,2
:10156763213_w0,2
:10156763216_w0,2
:10156766617_w0,2
:10156766620_w0,2
:10156766622_w0,2
:101583321_c0,2
:101583321_w0,2
:101583321_w1,2
:101586803_w0,2
:10161421807_w0,2
:10161421809_c0,2
:10161421809_w0,2
:10161421809_w1,2
:10161421810_w0,2
:10162656064_w0,2
:10162656066_w0,2
:101627281_w0,2
:101627289_w0,2
:101627293_w0,2
:101627297_w0,2
:101627299_w0,2
:101627302_w0,2
:101627304_w0,2
:101627326_w0,2
:101627329_w0,2
:101627337_w0,2
:101627381_w0,2
:101627420_w0,2
:101627477_w0,2
:101627491_w0,2
:101627493_w0,2
:101627503_w0,2
:101627505_w0,2
:101627574_w0,2
:101627580_w0,2
:101627604_w0,2
:101627636_w0,2
:101627644_w0,2
:101627706_w0,2
:101627800_w0,2
:101627813_w0,2
:101627838_w0,2
:101627882_w0,2
:101627900_w0,2
:101627924_w0,2
:101627928_w0,2
:101627937_w0,2
:101631280_c0,2
:101631280_w0,2
:101631280_w1,2
:101631282_w0,2
:101631298_w0,2
:101631608_w0,2
:101631609_w0,2
:101631731_w0,2
:101631846_w0,2
:101632586_w0,2
:101635434_w0,2
:10163577067_w0,2
:10163577114_w0,2
:10163577115_w0,2
:10163617423_w0,2
:10163617424_w0,2
:10163617427_w0,2
:10163617436_w0,2
:10163617439_w0,2
:10163617451_w0,2
:10163617459_w0,2
:10163617465_w0,2
:101637158_w0,2
:10166419385_w0,2
:10166419387_w0,2
:10166514248_w0,2
:10166546133_w0,2
:10166549411_w0,2
:10166549416_w0,2
:10168761028_w0,2
:10168839505_w0,2
:10169026494_w0,2
:10169062431_w0,2
:10169235136_w0,2
:10169235154_w0,2
:10171445037_c0,2
:10171445037_w0,2
:10171445037_w1,2
:10171445040_w0,2
:10171445041_c0,2
:10171445041_w0,2
:10171445041_w1,2
:10171445054_w0,2
:10171445055_c0,2
:10171445055_w0,2
:10171445055_w1,2
:10171445069_w0,2
:10172417069_w0,2
:10173689744_w0,2
:10173729520_w0,2
:10174513409_w0,2
:10174513415_w0,2
:10175633844_w0,2
:10175664489_w0,2
:10177282748_w0,2
:10177282933_w0,2
:10177746261_c0,2
:10177746261_w0,2
:10177746261_w1,2
:10180815472_w0,2
:10180815480_w0,2
:10182472499_w0,2
:10183428946_w0,2
:10183428951_w0,2
:10183428952_w0,2
:10183542550_w0,2
:10184351684_c0,2
:10184351684_w0,2
:10184351684_w1,2
:10184351685_c0,2
:10184351685_w0,2
:10184351685_w1,2
:10184351686_w0,2
:10184351687_c0,2
:10184351687_w0,2
:10184351687_w1,2
:10184351688_c0,2
:10184351688_w0,2
:10184351688_w1,2
:10184351689_w0,2
:10184351690_c0,2
:10184351690_w0,2
:10184351690_w1,2
:10184351691_c0,2
:10184351691_w0,2
:10184351691_w1,2
:10185426039_w0,2
:10185426063_w0,2
:10185453535_w0,2
:10185468682_w0,2
:10185835823_w0,2
:10185835825_w0,2
:10188060131_w0,2
:10188067682_w0,2
:10188078084_w0,2
:10188083912_w0,2
:10188091628_w0,2
:10188091631_w0,2
:10188091632_w0,2
:10188127357_w0,2
:10188127358_w0,2
:10188129762_w0,2
:10188133584_w0,2
:10188144387_w0,2
:10188148708_w0,2
:10188148711_w0,2
:10188148715_w0,2
:10188148716_w0,2
:10188153533_w0,2
:10188156030_w0,2
:10188156032_w0,2
:10188156033_w0,2
:10188173811_w0,2
:10188173812_w0,2
:10188173815_w0,2
:10188174460_w0,2
:10188183482_w0,2
:10188183486_w0,2
:10188189839_w0,2
:10188195773_w0,2
:10188195774_w0,2
:10188195775_w0,2
:10188195776_w0,2
:10188195777_w0,2
:10188195778_w0,2
:10188205279_w0,2
:10188205717_w0,2
:10188205718_w0,2
:10188205719_w0,2
:10188410274_w0,2
:10188410277_w0,2
:10188410286_w0,2
:10188416870_w0,2
:10188416874_w0,2
:10188416881_w0,2
:10188416890_w0,2
:10188416895_w0,2
:10188535938_w0,2
:10188535944_w0,2
:10188535946_w0,2
:10188535949_w0,2
:10188792673_w0,2
:10191037102_w0,2
:10192512846_w0,2
:10192512851_w0,2
:10193086110_w0,2
:10193086114_w0,2
:10194637752_w0,2
:10196519210_w0,2
:10196519213_w0,2
:10197449500_w0,2
:10197988064_w0,2
:10197988065_w0,2
:10197988073_w0,2
:10197988078_c0,2
:10197988078_w0,2
:10197988078_w1,2
:10201273570_c0,2
:10201273570_w0,2
:10201273570_w1,2
:1020181552_w0,2
:1020181686_w0,2
:1020181692_w0,2
:1020182193_w0,2
:1020182195_w0,2
:1020205521_w0,2
:1020205539_w0,2
:1020205545_w0,2
:1020205561_w0,2
:1020205589_w0,2
:1020582572_w0,2
:10206703985_w0,2
:10206703988_w0,2
:10207272071_w0,2
:10207272080_w0,2
:10207272084_w0,2
:10207272092_w0,2
:10207272098_w0,2
:10207272099_w0,2
:10207272101_w0,2
:10207272103_w0,2
:10207272108_w0,2
:10207272113_w0,2
:10207287418_w0,2
:10207287420_w0,2
:10207287423_w0,2
:10207377072_w0,2
:10207377073_w0,2
:10210649121_w0,2
:10210649128_w0,2
:10210649130_w0,2
:10210649132_w0,2
:10210649134_w0,2
:10210649136_w0,2
:10210649137_w0,2
:10210649138_w0,2
:10210649139_w0,2
:10210649140_w0,2
:10210649142_w0,2
:10210649144_w0,2
:10210649146_w0,2
:10210649158_w0,2
:10210649171_w0,2
:10210649178_w0,2
:10210649179_c0,2
:10210649179_w0,2
:10210649179_w1,2
:1021142574_w0,2
:1021143118_w0,2
:1021143438_w0,2
:1021143816_w0,2
:10212027492_w0,2
:10215980531_w0,2
:10217294326_w0,2
:10217294327_w0,2
:10217294328_w0,2
:10217326249_w0,2
:10223519574_w0,2
:1022476783_w0,2
:10225651820_w0,2
:10225718931_w0,2
:10225718935_w0,2
:10225718958_w0,2
:10226510390_w0,2
:10226510394_c0,2
:10226510394_w0,2
:10226510394_w1,2
:10226510395_w0,2
:10226652205_w0,2
:10226654746_w0,2
:10226654751_w0,2
:10226668180_w0,2
:10226668183_w0,2
:10226668186_w0,2
:10228310422_w0,2
:10228310424_w0,2
:10228310452_w0,2
:10228310453_w0,2
:10229347397_w0,2
:10229347406_w0,2
:10229404607_w0,2
:10229410469_w0,2
:10229410545_w0,2
:10229410547_w0,2
:10229410565_w0,2
:10229410568_w0,2
:10229410569_w0,2
:10229410604_w0,2
:10229410606_w0,2
:10229410607_w0,2
:10229442642_w0,2
:10230895799_w0,2
:10230906652_w0,2
:10231665684_c0,2
:10231665684_w0,2
:10231665684_w1,2
:10231665685_w0,2
:10232756239_w0,2
:10232756279_w0,2
:10232756281_w0,2
:10232756288_w0,2
:10232756296_w0,2
:10232756307_w0,2
:10232757324_w0,2
:10232757327_w0,2
:10232757335_w0,2
:10232757341_w0,2
:10232757346_w0,2
:10232757347_w0,2
:10232757350_w0,2
:10232757365_w0,2
:10232757370_c0,2
:10232757370_w0,2
:10232757370_w1,2
:10232757381_w0,2
:10232757383_w0,2
:10232757384_c0,2
:10232757384_w0,2
:10232757384_w1,2
:10232757394_w0,2
:10232757398_w0,2
:10232757408_w0,2
:10232757418_w0,2
:10232757436_w0,2
:10232757440_w0,2
:10232757442_w0,2
:10232757450_w0,2
:10232757464_w0,2
:10232886662_w0,2
:10232886676_w0,2
:10232886685_w0,2
:10232886693_w0,2
:10232889600_w0,2
:10232889602_w0,2
:10232889672_w0,2
:10232889684_w0,2
:10232889686_c0,2
:10232889686_w0,2
:10232889686_w1,2
:10232889717_w0,2
:10232889720_w0,2
:10232915870_w0,2
:10232920578_w0,2
:10232920581_w0,2
:10232920592_w0,2
:10232920625_w0,2
:10232920791_w0,2
:10233539630_w0,2
:10233539632_w0,2
:10233539646_c0,2
:10233539646_w0,2
:10233539646_w1,2
:10233539654_w0,2
:10233539657_w0,2
:10233539661_w0,2
:10233539664_w0,2
:10233539673_w0,2
:10233539709_w0,2
:10233539731_w0,2
:10233539737_w0,2
:10233539743_w0,2
:10233539755_c0,2
:10233539755_w0,2
:10233539755_w1,2
:10233539766_w0,2
:10233539774_w0,2
:10233539775_w0,2
:10233539785_w0,2
:10233539793_w0,2
:10233539795_w0,2
:10233539796_w0,2
:10233539801_w0,2
:10233539842_w0,2
:10233539857_w0,2
:10233539862_w0,2
:10233539866_w0,2
:10233539875_w0,2
:10233539888_w0,2
:10233539890_c0,2
:10233539890_w0,2
:10233539890_w1,2
:10233539899_w0,2
:10233539904_c0,2
:10233539904_w0,2
:10233539904_w1,2
:10233539923_w0,2
:10233539941_w0,2
:10233540071_w0,2
:10233540080_w0,2
:10233618808_w0,2
:10233618809_w0,2
:10233618838_w0,2
:10234635746_w0,2
:10234635779_w0,2
:10234726855_w0,2
:10234726860_w0,2
:10234726890_w0,2
:10234726955_w0,2
:10235884204_w0,2
:10235884214_w0,2
:10236724893_w0,2
:10236724899_c0,2
:10236724899_w0,2
:10236724899_w1,2
:10236752234_w0,2
:10236752263_c0,2
:10236752263_w0,2
:10236752263_w1,2
:10236752264_w0,2
:10236752267_w0,2
:10236752386_w0,2
:10236752427_w0,2
:10236752502_w0,2
:10236752522_w0,2
:10236752528_w0,2
:10236752558_w0,2
:10236752661_w0,2
:10236752680_w0,2
:10236752829_w0,2
:10236753092_w0,2
:10236753094_w0,2
:10236753125_w0,2
:10238000057_w0,2
:10238000063_w0,2
:10238000065_w0,2
:10239096892_w0,2
:10240995533_w0,2
:10240995583_w0,2
:10242224865_w0,2
:10242457897_c0,2
:10242457897_w0,2
:10242457897_w1,2
:10242463010_c0,2
:10242463010_w0,2
:10242463010_w1,2
:10242945726_w0,2
:10242945734_w0,2
:10242945736_w0,2
:10242950013_w0,2
:10242950138_c0,2
:10242950138_w0,2
:10242950138_w1,2
:10242950157_c0,2
:10242950157_w0,2
:10242950157_w1,2
:10245092983_w0,2
:10245092986_w0,2
:10245092988_w0,2
:10245092990_w0,2
:10245120827_w0,2
:10245120836_c0,2
:10245120836_w0,2
:10245120836_w1,2
:10245120839_w0,2
:10246608266_w0,2
:10246608268_w0,2
:10246608270_w0,2
:10246608275_w0,2
:10246623525_w0,2
:10246623527_w0,2
:10246876547_w0,2
:10246876548_w0,2
:10246876572_w0,2
:10247620852_w0,2
:10247620854_w0,2
:10248537879_c0,2
:10248537879_c1,2
:10248537879_c2,2
:10248537879_c3,2
:10248537879_w0,2
:10248537879_w1,2
:10248537879_w2,2
:10248537879_w3,2
:10248814139_w0,2
:10251125293_w0,2
:10254600600_w0,2
:10254650232_w0,2
:1025495586_w0,2
:1025496347_w0,2
:1025498011_w0,2
:1025500765_c0,2
:1025500765_w0,2
:1025500765_w1,2
:1025501284_w0,2
:1025502187_w0,2
:10255356664_w0,2
:10255356667_w0,2
:10255356668_w0,2
:10255356670_w0,2
:10255455634_w0,2
:10255455639_w0,2
:10255672038_w0,2
:10255672090_w0,2
:1025935486_c0,2
:1025935486_w0,2
:1025935486_w1,2
:10262405691_c0,2
:10262405691_w0,2
:10262405691_w1,2
:10262578010_w0,2
:10262578015_w0,2
:10262578018_w0,2
:10262578025_w0,2
:10262578040_w0,2
:10263294272_w0,2
:10263428072_w0,2
:10263430845_w0,2
:10263430897_w0,2
:1026988990_w0,2
:1026990447_w0,2
:10271224564_w0,2
:10271224565_w0,2
:10271224566_w0,2
:10271224567_w0,2
:10271224568_w0,2
:10271885123_w0,2
:10273054588_w0,2
:10273054591_w0,2
:10273054592_w0,2
:10273054595_w0,2
:10273086482_w0,2
:10273086490_w0,2
:10274905328_w0,2
:10274905329_w0,2
:10275128374_w0,2
:10275128376_w0,2
:10276728457_w0,2
:1027840097_w0,2
:1027840566_c0,2
:1027840566_w0,2
:1027840566_w1,2
:1027840567_c0,2
:1027840567_w0,2
:1027840567_w1,2
:1027840587_w0,2
:1027840596_w0,2
:1027843875_w0,2
:10280606750_w0,2
:10280606753_w0,2
:10280606765_w0,2
:10280606766_w0,2
:10283071335_w0,2
:10283071336_w0,2
:10283071337_w0,2
:10285933735_w0,2
:10285933741_w0,2
:10285933744_w0,2
:10285978418_w0,2
:10285978423_w0,2
:10285978432_w0,2
:10285978440_w0,2
:10291451933_w0,2
:10291944524_w0,2
:10291944586_w0,2
:10291944798_w0,2
:10291944799_w0,2
:10291944800_w0,2
:10291944802_w0,2
:10291944803_w0,2
:10291944806_w0,2
:10291944809_w0,2
:10291944812_w0,2
:10291944815_w0,2
:10291944931_w0,2
:10291944940_w0,2
:10291944941_w0,2
:10291944946_w0,2
:10291944947_w0,2
:10291944948_w0,2
:10291944950_w0,2
:10291944951_w0,2
:10291944953_w0,2
:10291944954_w0,2
:10291944955_w0,2
:10291944956_w0,2
:10291944957_w0,2
:10291944958_w0,2
:10294687824_w0,2
:10294978480_w0,2
:10294978481_c0,2
:10294978481_w0,2
:10294978481_w1,2
:10299638418_w0,2
:10299638423_w0,2
:10299638584_w0,2
:10299638585_w0,2
:1030034804_w0,2
:1030034986_w0,2
:1030035262_w0,2
:1030035639_w0,2
:1030036159_w0,2
:1030036183_w0,2
:10310150637_w0,2
:10310150669_c0,2
:10310150669_w0,2
:10310150669_w1,2
:10310150670_w0,2
:10310150689_w0,2
:10310150696_c0,2
:10310150696_w0,2
:10310150696_w1,2
:10310169819_c0,2
:10310169819_w0,2
:10310169819_w1,2
:10310169832_c0,2
:10310169832_w0,2
:10310169832_w1,2
:10310169833_c0,2
:10310169833_w0,2
:10310169833_w1,2
:10310169839_w0,2
:10310169874_w0,2
:10310169957_w0,2
:10310169971_w0,2
:10310169972_c0,2
:10310169972_w0,2
:10310169972_w1,2
:10310170011_w0,2
:10311149462_w0,2
:10314277199_w0,2
:10314361795_w0,2
:10314361807_w0,2
:10314370809_w0,2
:10314370810_w0,2
:10314370846_c0,2
:10314370846_w0,2
:10314370846_w1,2
:10314370847_w0,2
:10314370860_w0,2
:10317014137_w0,2
:10317014148_w0,2
:10317014157_w0,2
:1033480853_w0,2
:1033733864_w0,2
:1035762916_w0,2
:1038594831_w0,2
:1038613951_w0,2
:1038613994_w0,2
:1038614405_w0,2
:1038625064_w0,2
:1038625074_w0,2
:1038630570_w0,2
:1038641241_w0,2
:1038641254_w0,2
:1038647704_w0,2
:1038647708_w0,2
:1038647713_w0,2
:1038651600_w0,2
:1038675862_w0,2
:1038949989_w0,2
:1038950550_c0,2
:1038950550_w0,2
:1038950550_w1,2
:1039920916_w0,2
:1040763936_w0,2
:1040763982_w0,2
:1040763987_w0,2
:1040764119_w0,2
:1040901085_w0,2
:1040901087_w0,2
:1041045337_w0,2
:1041045345_w0,2
:1041045346_w0,2
:1041045347_w0,2
:1041064149_w0,2
:1041068990_w0,2
:1041078226_w0,2
:1041078228_c0,2
:1041078228_w0,2
:1041078228_w1,2
:1041083157_w0,2
:1041088504_w0,2
:1041088527_w0,2
:1041094713_w0,2
:1041156770_w0,2
:1041179025_w0,2
:1042301367_w0,2
:1042317309_w0,2
:1042334232_w0,2
:1042334239_w0,2
:1042334259_w0,2
:1042458418_w0,2
:1042768827_w0,2
:1042768960_w0,2
:1043082291_w0,2
:1043902014_w0,2
:1043902076_w0,2
:1043902693_w0,2
:1043902702_w0,2
:1043902758_w0,2
:1043903065_w0,2
:1043903935_w0,2
:1045041119_w0,2
:1045041641_w0,2
:1051942666_w0,2
:1051971641_w0,2
:1051974208_w0,2
:1051988266_w0,2
:1051988579_w0,2
:1051993612_w0,2
:1052003586_w0,2
:10536807473_w0,2
:10536807502_w0,2
:10536831886_w0,2
:10538745161_c0,2
:10538745161_w0,2
:10538745161_w1,2
:10538745167_w0,2
:10538745174_c0,2
:10538745174_w0,2
:10538745174_w1,2
:10542077655_w0,2
:10542077656_w0,2
:10542077657_w0,2
:10542077658_w0,2
:10542077659_w0,2
:10542077660_w0,2
:10542077662_w0,2
:10542078161_w0,2
:10542078187_w0,2
:10544185448_w0,2
:10548278274_w0,2
:10548278275_w0,2
:1054929745_w0,2
:1054934045_w0,2
:1055340674_w0,2
:1055340677_w0,2
:1055392360_w0,2
:1055400159_w0,2
:1055403477_c0,2
:1055403477_w0,2
:1055403477_w1,2
:1055404914_w0,2
:1055404930_w0,2
:1055414367_w0,2
:1055426371_w0,2
:1055426373_w0,2
:1055426403_w0,2
:1055426456_w0,2
:1055427559_w0,2
:1055427598_w0,2
:1055427697_w0,2
:1055427700_w0,2
:1055427804_w0,2
:1055427860_w0,2
:1055427961_c0,2
:1055427961_w0,2
:1055427961_w1,2
:1055428025_w0,2
:1055428216_w0,2
:1055428610_w0,2
:1055428701_w0,2
:1055430327_w0,2
:1055436838_w0,2
:1055436852_w0,2
:1055438087_w0,2
:1055439529_w0,2
:1055439536_w0,2
:1055456101_w0,2
:1055456124_w0,2
:1055456128_w0,2
:1055481912_w0,2
:10559544162_w0,2
:10559544163_w0,2
:10559544168_w0,2
:10559544169_w0,2
:10559544173_w0,2
:10559544174_w0,2
:10562089720_w0,2
:10563169298_c0,2
:10563169298_w0,2
:10563169298_w1,2
:10563169299_c0,2
:10563169299_w0,2
:10563169299_w1,2
:1056349419_c0,2
:1056349419_w0,2
:1056349419_w1,2
:10565109304_w0,2
:10565122012_w0,2
:10565122022_w0,2
:10565122025_w0,2
:10565268418_w0,2
:10565268420_w0,2
:10565268432_w0,2
:10565268439_w0,2
:10565268446_w0,2
:10565268452_w0,2
:10565268453_w0,2
:10565268463_w0,2
:10565268464_w0,2
:10565268488_w0,2
:10565268499_w0,2
:10565268502_w0,2
:10565268811_w0,2
:10565268812_w0,2
:10565268842_w0,2
:10565268845_w0,2
:10565268864_w0,2
:10565268880_w0,2
:10565268959_w0,2
:1056671415_c0,2
:1056671415_w0,2
:1056671415_w1,2
:10575211728_w0,2
:10575211740_w0,2
:10575212171_w0,2
:10575212175_w0,2
:10575212178_w0,2
:10575227445_w0,2
:10575273064_w0,2
:10575296581_w0,2
:10575296584_w0,2
:1057797184_w0,2
:10578450068_w0,2
:10578450069_w0,2
:10578450070_w0,2
:10578450071_w0,2
:10578450072_w0,2
:10578450073_w0,2
:10578450074_w0,2
:10578450075_w0,2
:10578450076_w0,2
:10578450077_w0,2
:10578450078_w0,2
:10578450079_w0,2
:10578450080_w0,2
:10578450081_w0,2
:10578450082_w0,2
:10578450083_w0,2
:10578450084_w0,2
:10578450088_w0,2
:10578450093_w0,2
:10578450097_w0,2
:10578450099_w0,2
:10578450100_w0,2
:10578450101_w0,2
:10578450102_w0,2
:10581833368_w0,2
:10581833371_w0,2
:10581848423_w0,2
:1058640851_w0,2
:1058640881_w0,2
:1058644609_w0,2
:1058645125_w0,2
:1058649538_w0,2
:1058649552_w0,2
:1058651524_w0,2
:1058651534_w0,2
:1058655133_w0,2
:10586567168_w0,2
:10586567194_w0,2
:10586586820_w0,2
:10586735102_w0,2
:10586761205_w0,2
:10586798039_w0,2
:10586798044_w0,2
:10586798050_w0,2
:1058680696_w0,2
:1058680702_w0,2
:1058680755_w0,2
:1058684559_w0,2
:1058684619_w0,2
:1058732364_w0,2
:1058832937_w0,2
:1058833016_w0,2
:1058836524_c0,2
:1058836524_w0,2
:1058836524_w1,2
:1058863470_w0,2
:1058863502_c0,2
:1058863502_w0,2
:1058863502_w1,2
:1058863514_c0,2
:1058863514_w0,2
:1058863514_w1,2
:1058866367_w0,2
:1058869021_w0,2
:1058869028_w0,2
:1058870302_w0,2
:1058870307_w0,2
:1058872319_w0,2
:1058872326_w0,2
:1058872342_w0,2
:1058872356_w0,2
:1058877256_w0,2
:1058878288_w0,2
:1058878289_w0,2
:1058878290_w0,2
:10589452649_w0,2
:10589452661_w0,2
:10592540350_w0,2
:10594028512_w0,2
:10594028513_w0,2
:10594028523_w0,2
:10594028524_w0,2
:10596340860_w0,2
:10596340863_w0,2
:10596340879_w0,2
:10596371632_w0,2
:10597225773_w0,2
:10597242225_w0,2
:10597242230_w0,2
:10597242250_w0,2
:10597242255_w0,2
:105978922_c0,2
:105978922_w0,2
:105978922_w1,2
:105978923_c0,2
:105978923_w0,2
:105978923_w1,2
:105979798_c0,2
:105979798_w0,2
:105979798_w1,2
:10598362704_c0,2
:10598362704_w0,2
:10598362704_w1,2
:10598745350_w0,2
:10600245265_c0,2
:10600245265_w0,2
:10600245265_w1,2
:10600245266_c0,2
:10600245266_w0,2
:10600245266_w1,2
:1060176625_w0,2
:1060176633_w0,2
:1060176635_w0,2
:1060176639_c0,2
:1060176639_w0,2
:1060176639_w1,2
:1060176642_c0,2
:1060176642_w0,2
:1060176642_w1,2
